"Date","GSPC","N225","FTSE","FCHI","GDAXI","SSE","BSE","HSI","TWII","MOEX"
2017-09-21,2500.60009765625,20347.48046875,7263.89990234375,5267.2900390625,12600.0302734375,3357.81201171875,32370.0390625,28110.330078125,10578.4404296875,2060.23999023438
2017-09-22,2502.21997070312,20296.44921875,7310.60009765625,5281.2900390625,12592.349609375,3352.52905273438,31922.439453125,27880.529296875,10449.6796875,2051.6298828125
2017-09-25,2496.65991210938,20397.580078125,7301.2998046875,5267.1298828125,12594.8095703125,3341.54907226562,31626.630859375,27500.33984375,10335.8896484375,2069.11010742188
2017-09-26,2496.84008789062,20330.189453125,7285.7001953125,5268.759765625,12605.2001953125,3343.5830078125,31599.759765625,27513.009765625,10257.01953125,2071.1298828125
2017-09-27,2507.0400390625,20267.05078125,7313.5,5281.9599609375,12657.41015625,3345.27197265625,31159.810546875,27642.4296875,10326.6796875,2081.1201171875
2017-09-28,2510.06005859375,20363.109375,7322.7998046875,5293.77001953125,12704.650390625,3339.64208984375,31282.48046875,27421.599609375,10296.4501953125,2071.63989257812
2017-09-29,2519.36010742188,20356.279296875,7372.7998046875,5329.81005859375,12828.8603515625,3348.94311523438,31283.720703125,27554.30078125,10329.9404296875,2077.18994140625
2017-10-02,2529.1201171875,20400.779296875,7438.7998046875,5350.43994140625,12902.650390625,3353.18225097656,31390.55078125,27863.755859375,10465.16015625,2075.71997070312
2017-10-03,2534.580078125,20614.0703125,7468.10009765625,5367.41015625,12936.5849609375,3357.42138671875,31497.380859375,28173.2109375,10469.349609375,2076.81005859375
2017-10-04,2537.73999023438,20626.66015625,7467.60009765625,5363.22998046875,12970.51953125,3361.66052246094,31671.7109375,28379.1796875,10493.8095703125,2077.09008789062
2017-10-05,2552.07006835938,20628.560546875,7508,5379.2099609375,12968.0498046875,3365.89965820312,31592.029296875,28418.609375,10518.26953125,2088.32006835938
2017-10-06,2549.330078125,20690.7109375,7522.89990234375,5359.89990234375,12955.9404296875,3370.13879394531,31814.220703125,28458.0390625,10532.8095703125,2093.86010742188
2017-10-09,2544.72998046875,20757.1103515625,7507.89990234375,5365.830078125,12976.400390625,3374.3779296875,31846.890625,28326.58984375,10568.9365234375,2096.2900390625
2017-10-10,2550.63989257812,20823.509765625,7538.2998046875,5363.64990234375,12949.25,3382.98803710938,31924.41015625,28490.830078125,10605.0634765625,2086.90991210938
2017-10-11,2555.23999023438,20881.26953125,7533.7998046875,5362.41015625,12970.6796875,3388.28393554688,31833.990234375,28389.5703125,10641.1904296875,2101.07006835938
2017-10-12,2550.92993164062,20954.720703125,7556.2001953125,5360.81005859375,12982.8896484375,3386.10009765625,32182.220703125,28459.029296875,10711.4404296875,2094.9599609375
2017-10-13,2553.169921875,21155.1796875,7535.39990234375,5351.740234375,12991.8701171875,3390.52294921875,32432.689453125,28476.4296875,10724.08984375,2098.77001953125
2017-10-16,2557.63989257812,21255.560546875,7527,5362.8798828125,13003.7001953125,3378.46997070312,32633.640625,28692.80078125,10774.2099609375,2106.38989257812
2017-10-17,2559.36010742188,21336.119140625,7516.2001953125,5361.3701171875,12995.0595703125,3372.041015625,32609.16015625,28697.490234375,10723.150390625,2092.57006835938
2017-10-18,2561.26000976562,21363.05078125,7542.89990234375,5383.81005859375,13043.0302734375,3381.7939453125,32584.349609375,28711.759765625,10720.2802734375,2094.39990234375
2017-10-19,2562.10009765625,21448.51953125,7523,5368.2900390625,12990.099609375,3370.17211914062,32389.9609375,28159.08984375,10760.2900390625,2072.72998046875
2017-10-20,2575.2099609375,21457.640625,7523.2001953125,5372.3798828125,12991.2802734375,3378.64794921875,32448.3408203125,28487.240234375,10728.8798828125,2071.830078125
2017-10-23,2564.97998046875,21696.650390625,7524.5,5386.81005859375,13003.1396484375,3380.69897460938,32506.720703125,28305.880859375,10735.2099609375,2063.81005859375
2017-10-24,2569.1298828125,21805.169921875,7526.5,5394.7998046875,13013.1904296875,3388.248046875,32607.33984375,28154.970703125,10743.7802734375,2061.7900390625
2017-10-25,2557.14990234375,21707.619140625,7447.2001953125,5374.89013671875,12953.41015625,3396.89794921875,33042.5,28302.890625,10750.5703125,2049.47998046875
2017-10-26,2560.39990234375,21739.779296875,7486.5,5455.39990234375,13133.2802734375,3407.56689453125,33147.12890625,28202.380859375,10734.759765625,2046.68994140625
2017-10-27,2581.07006835938,22008.44921875,7505,5494.1298828125,13217.5400390625,3416.81201171875,33157.21875,28438.849609375,10709.1103515625,2068.76000976562
2017-10-30,2572.830078125,22011.669921875,7487.7998046875,5493.6298828125,13229.5703125,3390.3369140625,33266.16015625,28336.189453125,10756.8701171875,2065.25
2017-10-31,2575.26000976562,22011.609375,7493.10009765625,5503.2900390625,13347.5400390625,3393.34204101562,33213.12890625,28245.5390625,10793.7998046875,2064.31005859375
2017-11-01,2579.36010742188,22420.080078125,7488,5514.2900390625,13465.509765625,3395.9130859375,33600.26953125,28594.060546875,10806.3603515625,2082.72998046875
2017-11-02,2579.85009765625,22539.119140625,7555.2998046875,5510.5,13440.9296875,3383.31005859375,33573.21875,28518.640625,10788.509765625,2073.0400390625
2017-11-03,2587.84008789062,22543.734375,7560.39990234375,5517.97021484375,13478.8603515625,3371.74389648438,33685.55859375,28603.609375,10800.76953125,2081.14990234375
2017-11-06,2591.1298828125,22548.349609375,7562.2998046875,5507.25,13468.7900390625,3388.17407226562,33731.19140625,28596.80078125,10786.1904296875,2118.34997558594
2017-11-07,2590.63989257812,22937.599609375,7513.10009765625,5480.64013671875,13379.26953125,3413.57495117188,33370.76171875,28994.33984375,10840.33984375,2155.55004882812
2017-11-08,2594.3798828125,22913.8203125,7529.7001953125,5471.43017578125,13382.419921875,3415.4599609375,33218.80859375,28907.599609375,10818.990234375,2163.01000976562
2017-11-09,2584.6201171875,22868.7109375,7484.10009765625,5407.75,13182.5595703125,3427.794921875,33250.9296875,29136.5703125,10743.26953125,2183.61010742188
2017-11-10,2582.30004882812,22681.419921875,7433,5380.72021484375,13127.4697265625,3432.67309570312,33314.55859375,29120.919921875,10732.669921875,2169.26000976562
2017-11-13,2584.84008789062,22380.990234375,7415.2001953125,5341.6298828125,13074.419921875,3447.8359375,33033.55859375,29182.1796875,10683.919921875,2167.6298828125
2017-11-14,2578.8701171875,22380.009765625,7414.39990234375,5315.580078125,13033.48046875,3429.54809570312,32941.87109375,29152.119140625,10687.1796875,2166.830078125
2017-11-15,2564.6201171875,22028.3203125,7372.60009765625,5301.25,12976.3701171875,3402.52490234375,32760.439453125,28851.689453125,10630.650390625,2131.75
2017-11-16,2585.63989257812,22351.119140625,7386.89990234375,5336.39013671875,13047.2197265625,3399.25,33106.8203125,29018.759765625,10625.0400390625,2132.64990234375
2017-11-17,2578.85009765625,22396.80078125,7380.7001953125,5319.169921875,12993.73046875,3382.90795898438,33342.80078125,29199.0390625,10701.6396484375,2131.90991210938
2017-11-20,2582.13989257812,22261.759765625,7389.5,5340.4501953125,13058.66015625,3392.39892578125,33359.8984375,29260.310546875,10664.5498046875,2130.38989257812
2017-11-21,2599.03002929688,22416.48046875,7411.2998046875,5366.14990234375,13167.5400390625,3410.498046875,33478.3515625,29818.0703125,10779.240234375,2155.82006835938
2017-11-22,2597.080078125,22523.150390625,7419,5352.759765625,13015.0400390625,3430.46411132812,33561.55078125,30003.490234375,10822.58984375,2160.15991210938
2017-11-23,2599.75,22537,7417.2001953125,5379.5400390625,13008.5498046875,3352.98901367188,33588.078125,29707.939453125,10854.5703125,2148.56005859375
2017-11-24,2602.419921875,22550.849609375,7409.60009765625,5390.4599609375,13059.83984375,3353.82104492188,33679.23828125,29866.3203125,10854.08984375,2161.169921875
2017-11-27,2601.419921875,22495.990234375,7383.89990234375,5360.08984375,13000.2001953125,3322.22998046875,33724.44140625,29686.189453125,10750.9296875,2145.8701171875
2017-11-28,2627.0400390625,22486.240234375,7460.7001953125,5390.47998046875,13059.5302734375,3333.65698242188,33618.58984375,29680.849609375,10707.0703125,2149.44995117188
2017-11-29,2626.07006835938,22597.19921875,7393.60009765625,5398.0498046875,13061.8701171875,3337.86206054688,33602.76171875,29623.830078125,10713.5498046875,2124.080078125
2017-11-30,2647.580078125,22724.9609375,7326.7001953125,5372.7900390625,13023.98046875,3317.18798828125,33149.3515625,29177.349609375,10560.4404296875,2100.6201171875
2017-12-01,2642.21997070312,22819.029296875,7300.5,5316.89013671875,12861.490234375,3317.61694335938,32832.94140625,29074.240234375,10600.3701171875,2105.98999023438
2017-12-04,2639.43994140625,22707.16015625,7339,5389.2900390625,13058.5498046875,3309.61791992188,32869.71875,29138.279296875,10651.1103515625,2119.419921875
2017-12-05,2629.57006835938,22622.380859375,7327.5,5375.52978515625,13048.5400390625,3303.67504882812,32802.44140625,28842.80078125,10566.849609375,2113.68994140625
2017-12-06,2629.27001953125,22177.0390625,7348,5374.35009765625,12998.849609375,3293.96508789062,32597.1796875,28224.80078125,10393.919921875,2124.1201171875
2017-12-07,2636.97998046875,22498.029296875,7320.7998046875,5383.85986328125,13045.150390625,3272.05395507812,32949.2109375,28303.189453125,10355.759765625,2103.14990234375
2017-12-08,2651.5,22811.080078125,7394,5399.08984375,13153.7001953125,3289.99194335938,33250.30078125,28639.849609375,10398.6201171875,2104.98999023438
2017-12-11,2659.98999023438,22938.73046875,7453.5,5386.830078125,13123.650390625,3322.19604492188,33455.7890625,28965.2890625,10473.08984375,2148.60009765625
2017-12-12,2664.11010742188,22866.169921875,7500.39990234375,5427.18994140625,13183.5302734375,3280.81396484375,33227.98828125,28793.880859375,10443.2802734375,2160.75
2017-12-13,2662.85009765625,22758.0703125,7496.5,5399.4501953125,13125.6396484375,3303.037109375,33053.0390625,29222.099609375,10470.7001953125,2131.93994140625
2017-12-14,2652.01000976562,22694.44921875,7448.10009765625,5357.14013671875,13068.080078125,3292.43896484375,33246.69921875,29166.380859375,10538.009765625,2152.40991210938
2017-12-15,2675.81005859375,22553.220703125,7490.60009765625,5349.2998046875,13103.5595703125,3266.13696289062,33462.96875,28848.109375,10491.4404296875,2143.98999023438
2017-12-18,2690.15991210938,22901.76953125,7537,5420.580078125,13312.2998046875,3267.92211914062,33601.6796875,29050.41015625,10506.51953125,2134.580078125
2017-12-19,2681.46997070312,22868,7544.10009765625,5382.91015625,13215.7900390625,3296.5380859375,33836.73828125,29253.66015625,10467.33984375,2118.15991210938
2017-12-20,2679.25,22891.720703125,7525.2001953125,5352.77001953125,13069.169921875,3287.60595703125,33777.37890625,29234.08984375,10504.51953125,2102.96997070312
2017-12-21,2684.57006835938,22866.099609375,7604,5385.97021484375,13109.740234375,3300.05908203125,33756.28125,29367.060546875,10488.9697265625,2093.3798828125
2017-12-22,2683.34008789062,22902.759765625,7592.7001953125,5364.72021484375,13072.7900390625,3297.06298828125,33940.30078125,29578.009765625,10537.26953125,2102.93994140625
2017-12-25,2681.92004394531,22939.1796875,7602.03352864583,5366.09342447917,13071.8665364583,3280.83911132812,33975.455078125,29584.5598958333,10522.490234375,2099.98498535156
2017-12-26,2680.5,22892.689453125,7611.36686197917,5367.46663411458,13070.9430338542,3306.125,34010.609375,29591.1100260417,10421.91015625,2097.03002929688
2017-12-27,2682.6201171875,22911.2109375,7620.7001953125,5368.83984375,13070.01953125,3275.78295898438,33911.80859375,29597.66015625,10486.669921875,2106.169921875
2017-12-28,2687.5400390625,22783.98046875,7622.89990234375,5339.419921875,12979.9404296875,3296.38500976562,33848.03125,29863.7109375,10567.6396484375,2102.88989257812
2017-12-29,2673.61010742188,22764.939453125,7687.7998046875,5312.56005859375,12917.6396484375,3307.17211914062,34056.828125,29919.150390625,10642.8603515625,2109.73999023438
2018-01-01,2684.71008300781,22950.287109375,7667.94995117188,5300.580078125,12894.5146484375,3327.7490234375,33812.75,30217.23046875,10676.7954101562,2124.14998372396
2018-01-02,2695.81005859375,23135.634765625,7648.10009765625,5288.60009765625,12871.3896484375,3348.32592773438,33812.26171875,30515.310546875,10710.73046875,2138.55997721354
2018-01-03,2713.06005859375,23320.982421875,7671.10009765625,5331.27978515625,12978.2099609375,3369.10791015625,33793.37890625,30560.94921875,10801.5703125,2152.96997070312
2018-01-04,2723.98999023438,23506.330078125,7695.89990234375,5413.68994140625,13167.8896484375,3385.7099609375,33969.640625,30736.48046875,10848.6298828125,2197.60009765625
2018-01-05,2743.14990234375,23714.529296875,7724.2001953125,5470.75,13319.6396484375,3391.75,34153.8515625,30814.640625,10879.7998046875,2207.40991210938
2018-01-08,2747.7099609375,23782.259765625,7696.5,5487.419921875,13367.7802734375,3409.47998046875,34352.7890625,30899.529296875,10915.75,2216.39990234375
2018-01-09,2751.2900390625,23849.990234375,7731,5523.93994140625,13385.58984375,3413.89990234375,34443.19140625,31011.41015625,10914.8896484375,2225.38989257812
2018-01-10,2748.22998046875,23788.19921875,7748.5,5504.68017578125,13281.33984375,3421.833984375,34433.0703125,31073.720703125,10831.08984375,2232.27001953125
2018-01-11,2767.56005859375,23710.4296875,7762.89990234375,5488.5498046875,13202.900390625,3425.34497070312,34503.48828125,31120.390625,10810.0595703125,2246.44995117188
2018-01-12,2786.23999023438,23653.8203125,7778.60009765625,5517.06005859375,13245.0302734375,3428.94091796875,34592.390625,31412.5390625,10883.9599609375,2262.3798828125
2018-01-15,2781.32995605469,23714.880859375,7769.10009765625,5509.68994140625,13200.509765625,3410.48803710938,34843.51171875,31338.869140625,10956.3095703125,2261.53002929688
2018-01-16,2776.419921875,23951.810546875,7755.89990234375,5513.81982421875,13246.330078125,3436.59399414062,34771.05078125,31904.75,10986.1103515625,2257.88989257812
2018-01-17,2802.56005859375,23868.33984375,7725.39990234375,5493.990234375,13183.9599609375,3444.6708984375,35081.8203125,31983.41015625,11004.7998046875,2277.88989257812
2018-01-18,2798.03002929688,23763.369140625,7701,5494.830078125,13281.4296875,3474.75390625,35260.2890625,32121.939453125,11071.5703125,2297.46997070312
2018-01-19,2810.30004882812,23808.060546875,7730.7998046875,5526.509765625,13434.4501953125,3487.86401367188,35511.578125,32254.890625,11150.849609375,2286.330078125
2018-01-22,2832.96997070312,23816.330078125,7715.39990234375,5541.990234375,13463.6904296875,3501.36206054688,35798.01171875,32393.41015625,11231.4599609375,2308.61010742188
2018-01-23,2839.1298828125,24124.150390625,7731.7998046875,5535.259765625,13559.599609375,3546.5048828125,36139.98046875,32930.69921875,11253.1103515625,2307.80004882812
2018-01-24,2837.5400390625,23940.779296875,7643.39990234375,5495.16015625,13414.740234375,3559.46508789062,36161.640625,32958.69140625,11152.16015625,2306.98999023438
2018-01-25,2839.25,23669.490234375,7615.7998046875,5481.2099609375,13298.3603515625,3548.30688476562,36050.44140625,32654.44921875,11165.9501953125,2320.03002929688
2018-01-26,2872.8701171875,23631.880859375,7665.5,5529.14990234375,13340.169921875,3558.12890625,36166.845703125,33154.12109375,11147.099609375,2295.26000976562
2018-01-29,2853.53002929688,23629.33984375,7671.5,5521.58984375,13324.48046875,3523.0009765625,36283.25,32966.890625,11221.8095703125,2284.27001953125
2018-01-30,2822.42993164062,23291.970703125,7588,5473.77978515625,13197.7099609375,3488.00903320312,36033.73046875,32607.2890625,11076.7802734375,2280.36010742188
2018-01-31,2823.81005859375,23098.2890625,7533.60009765625,5481.93017578125,13189.48046875,3480.8330078125,35965.01953125,32887.26953125,11103.7900390625,2289.98999023438
2018-02-01,2821.97998046875,23486.109375,7490.39990234375,5454.5498046875,13003.900390625,3446.97998046875,35906.66015625,32642.08984375,11160.25,2302.57006835938
2018-02-02,2762.1298828125,23274.529296875,7443.39990234375,5364.97998046875,12785.16015625,3462.0810546875,35066.75,32601.779296875,11126.23046875,2281.84008789062
2018-02-05,2648.93994140625,22682.080078125,7335,5285.830078125,12687.490234375,3487.4970703125,34757.16015625,32245.220703125,10946.25,2276.85009765625
2018-02-06,2695.13989257812,21610.240234375,7141.39990234375,5161.81005859375,12392.66015625,3370.65209960938,34195.94140625,30595.419921875,10404,2238.23999023438
2018-02-07,2681.65991210938,21645.369140625,7279.39990234375,5255.89990234375,12590.4296875,3309.26000976562,34082.7109375,30323.19921875,10551.5400390625,2254.63989257812
2018-02-08,2581,21890.859375,7170.7001953125,5151.68017578125,12260.2900390625,3262.05004882812,34413.16015625,30451.26953125,10528.51953125,2227.23999023438
2018-02-09,2619.55004882812,21382.619140625,7092.39990234375,5079.2099609375,12107.48046875,3129.85107421875,34005.76171875,29507.419921875,10371.75,2197.1201171875
2018-02-12,2656,21313.6494140625,7177.10009765625,5140.06005859375,12282.76953125,3154.125,34300.46875,29459.630859375,10421.08984375,2220.1201171875
2018-02-13,2662.93994140625,21244.6796875,7168,5109.240234375,12196.5,3184.958984375,34228.208984375,29839.529296875,10462.9970703125,2250.6298828125
2018-02-14,2698.6298828125,21154.169921875,7214,5165.259765625,12339.16015625,3199.15893554688,34155.94921875,30515.599609375,10504.904296875,2257.94995117188
2018-02-15,2731.19995117188,21464.98046875,7234.7998046875,5222.52001953125,12346.169921875,3210.7256266276,34297.46875,31115.4296875,10546.8115234375,2265.44995117188
2018-02-16,2732.21997070312,21720.25,7294.7001953125,5281.580078125,12451.9599609375,3222.29231770833,34010.76171875,31034.830078125,10588.71875,2255.27001953125
2018-02-19,2724.23999023438,22149.2109375,7247.7001953125,5256.18017578125,12385.599609375,3233.85900878906,33774.66015625,30954.23046875,10630.6259765625,2254.919921875
2018-02-20,2716.26000976562,21925.099609375,7246.7998046875,5289.85986328125,12487.900390625,3245.42569986979,33703.58984375,30873.630859375,10672.533203125,2270.1201171875
2018-02-21,2701.330078125,21970.810546875,7281.60009765625,5302.169921875,12470.490234375,3256.99239095052,33844.859375,31431.890625,10714.4404296875,2320.32006835938
2018-02-22,2703.9599609375,21736.439453125,7252.39990234375,5309.22998046875,12461.91015625,3268.55908203125,33819.5,30965.6796875,10662.3798828125,2336.82006835938
2018-02-23,2747.30004882812,21892.779296875,7244.39990234375,5317.3701171875,12483.7900390625,3289.02392578125,34142.1484375,31267.169921875,10794.5498046875,2344.98999023438
2018-02-26,2779.60009765625,22153.630859375,7289.60009765625,5344.259765625,12527.0400390625,3329.57397460938,34445.75,31498.599609375,10836.7001953125,2353.15991210938
2018-02-27,2744.28002929688,22389.859375,7282.5,5343.93017578125,12490.73046875,3292.06811523438,34346.390625,31268.66015625,10815.4697265625,2341.88989257812
2018-02-28,2713.830078125,22068.240234375,7231.89990234375,5320.490234375,12435.849609375,3259.40795898438,34184.0390625,30844.720703125,10800.6298828125,2296.80004882812
2018-03-01,2677.669921875,21724.470703125,7175.60009765625,5262.56005859375,12190.9404296875,3273.7548828125,34046.94140625,31044.25,10785.7900390625,2297.89990234375
2018-03-02,2691.25,21181.640625,7069.89990234375,5136.580078125,11913.7099609375,3254.52807617188,33896.861328125,30583.44921875,10698.169921875,2288.84008789062
2018-03-05,2720.93994140625,21042.08984375,7116,5167.22998046875,12090.8701171875,3256.92602539062,33746.78125,29886.390625,10642.900390625,2309.53002929688
2018-03-06,2728.1201171875,21417.759765625,7146.7998046875,5170.22998046875,12113.8701171875,3289.64208984375,33317.19921875,30510.73046875,10784.33984375,2303.32006835938
2018-03-07,2726.80004882812,21252.720703125,7157.7998046875,5187.830078125,12245.3603515625,3271.66796875,33033.08984375,30196.919921875,10745.3203125,2291.22998046875
2018-03-08,2738.96997070312,21368.0703125,7203.2001953125,5254.10009765625,12355.5703125,3288.40600585938,33351.5703125,30654.51953125,10823.240234375,2301.4599609375
2018-03-09,2786.57006835938,21469.19921875,7224.5,5274.39990234375,12346.6796875,3307.166015625,33307.140625,30996.2109375,10864.8203125,2311.68994140625
2018-03-12,2783.02001953125,21824.029296875,7214.7998046875,5276.7099609375,12418.3896484375,3326.69897460938,33917.94140625,31594.330078125,11002.099609375,2318.01000976562
2018-03-13,2765.31005859375,21968.099609375,7138.7998046875,5242.7900390625,12221.0302734375,3310.23901367188,33856.78125,31601.44921875,11095.6298828125,2319.3798828125
2018-03-14,2749.47998046875,21777.2890625,7132.7001953125,5233.35986328125,12237.740234375,3291.38208007812,33835.73828125,31435.009765625,11038.7998046875,2275.23999023438
2018-03-15,2747.330078125,21803.94921875,7139.7998046875,5267.259765625,12345.5595703125,3291.11206054688,33685.5390625,31541.099609375,11018.4501953125,2272.48999023438
2018-03-16,2752.01000976562,21676.509765625,7164.10009765625,5282.75,12389.580078125,3269.88208007812,33176,31501.970703125,11027.7001953125,2294.60009765625
2018-03-19,2712.919921875,21480.900390625,7042.89990234375,5222.83984375,12217.01953125,3279.251953125,32923.12109375,31513.759765625,11046.900390625,2281.71997070312
2018-03-20,2716.93994140625,21380.970703125,7061.2998046875,5252.43017578125,12307.330078125,3290.63989257812,32996.76171875,31549.9296875,11010.83984375,2291.17993164062
2018-03-21,2711.92993164062,21486.48046875,7039,5239.740234375,12309.150390625,3280.95190429688,33136.1796875,31414.51953125,11011.0703125,2309.36010742188
2018-03-22,2643.68994140625,21591.990234375,6952.60009765625,5167.2099609375,12100.080078125,3263.47998046875,33006.26953125,31071.05078125,11005.83984375,2285.76000976562
2018-03-23,2588.26000976562,20617.859375,6921.89990234375,5095.22021484375,11886.3095703125,3152.76098632812,32596.5390625,30309.2890625,10823.330078125,2285.53002929688
2018-03-26,2658.55004882812,20766.099609375,6888.7001953125,5066.27978515625,11787.259765625,3133.72192382812,33066.41015625,30548.76953125,10840.0498046875,2283.0387878418
2018-03-27,2612.6201171875,21317.3203125,7000.10009765625,5115.740234375,11970.830078125,3166.64892578125,33174.390625,30790.830078125,10986.7900390625,2280.54754638672
2018-03-28,2605,21031.310546875,7044.7001953125,5130.43994140625,11940.7099609375,3122.2900390625,32968.6796875,30022.529296875,10865.66015625,2278.05630493164
2018-03-29,2640.8701171875,21159.080078125,7056.60009765625,5167.2998046875,12096.73046875,3160.53100585938,33064.2395833333,30093.380859375,10845.919921875,2275.56506347656
2018-03-30,2611.375,21454.30078125,7047.90006510417,5162.23990885417,12065.3037109375,3168.89697265625,33159.7994791667,30122.287109375,10906.2197265625,2273.07382202148
2018-04-02,2581.8798828125,21388.580078125,7039.20003255208,5157.18001302083,12033.876953125,3163.17895507812,33255.359375,30151.193359375,10888.26953125,2270.58258056641
2018-04-03,2614.44995117188,21292.2890625,7030.5,5152.1201171875,12002.4501953125,3136.63305664062,33370.62890625,30180.099609375,10821.5302734375,2268.09133911133
2018-04-04,2644.68994140625,21319.55078125,7034,5141.7998046875,11957.900390625,3131.11108398438,33019.0703125,29518.689453125,10839.5302734375,2265.60009765625
2018-04-05,2662.84008789062,21645.419921875,7199.5,5276.669921875,12305.1904296875,3133.50537109375,33596.80078125,29681.814453125,10857.5302734375,2296.25
2018-04-06,2604.46997070312,21567.51953125,7183.60009765625,5258.240234375,12241.26953125,3135.89965820312,33626.96875,29844.939453125,10875.5302734375,2281.22998046875
2018-04-09,2613.15991210938,21678.259765625,7194.7998046875,5263.39013671875,12261.75,3138.2939453125,33788.5390625,30229.580078125,10893.5302734375,2090.8798828125
2018-04-10,2656.8701171875,21794.3203125,7266.7998046875,5307.56005859375,12397.3203125,3190.32202148438,33880.25,30728.740234375,10927.1796875,2173.76000976562
2018-04-11,2642.18994140625,21687.099609375,7257.10009765625,5277.93994140625,12293.9697265625,3208.08203125,33940.44140625,30897.7109375,10974.01953125,2192.14990234375
2018-04-12,2663.98999023438,21660.279296875,7258.2998046875,5309.22021484375,12415.009765625,3180.15795898438,34101.12890625,30831.279296875,10955.2900390625,2210.05004882812
2018-04-13,2656.30004882812,21778.740234375,7264.60009765625,5315.02001953125,12442.400390625,3159.05200195312,34192.6484375,30808.380859375,10965.3896484375,2175.15991210938
2018-04-16,2677.84008789062,21835.529296875,7198.2001953125,5312.9599609375,12391.41015625,3110.64892578125,34305.4296875,30315.58984375,10954.5498046875,2143.669921875
2018-04-17,2706.38989257812,21847.58984375,7226.10009765625,5353.5400390625,12585.5703125,3066.79711914062,34395.05859375,30062.75,10810.4501953125,2191.18994140625
2018-04-18,2708.63989257812,22158.19921875,7317.2998046875,5380.169921875,12590.830078125,3091.39892578125,34331.6796875,30284.25,10847.8896484375,2241.48999023438
2018-04-19,2693.1298828125,22191.1796875,7328.89990234375,5391.64013671875,12567.419921875,3117.3759765625,34427.2890625,30708.439453125,10971.2197265625,2230.55004882812
2018-04-20,2670.13989257812,22162.240234375,7368.2001953125,5412.830078125,12540.5,3071.54296875,34415.578125,30418.330078125,10779.3798828125,2232.65991210938
2018-04-23,2670.2900390625,22088.0390625,7398.89990234375,5438.5498046875,12572.3896484375,3068.01196289062,34450.76953125,30254.400390625,10697.1298828125,2250.98999023438
2018-04-24,2634.56005859375,22278.119140625,7425.39990234375,5444.16015625,12550.8203125,3128.92700195312,34616.640625,30636.240234375,10579.5,2253.77001953125
2018-04-25,2639.39990234375,22215.3203125,7379.2998046875,5413.2998046875,12422.2998046875,3117.97412109375,34501.26953125,30328.150390625,10559.9697265625,2253.5
2018-04-26,2666.93994140625,22319.609375,7421.39990234375,5453.580078125,12500.4697265625,3075.03002929688,34713.6015625,30007.6796875,10488.580078125,2286.02001953125
2018-04-27,2669.90991210938,22467.869140625,7502.2001953125,5483.18994140625,12580.8701171875,3082.23193359375,34969.69921875,30280.669921875,10553.4296875,2301.48999023438
2018-04-30,2648.05004882812,22487.94921875,7509.2998046875,5520.5,12612.1103515625,3081.88028971354,35160.359375,30808.44921875,10657.8798828125,2303.13330078125
2018-05-01,2654.80004882812,22508.029296875,7520.39990234375,5524.86010742188,12707.1801757812,3081.52864583333,35168.390625,30766.1650390625,10638.3447265625,2304.77661132812
2018-05-02,2635.669921875,22472.779296875,7543.2001953125,5529.22021484375,12802.25,3081.17700195312,35176.421875,30723.880859375,10618.8095703125,2306.419921875
2018-05-03,2629.72998046875,22470.90625,7502.7001953125,5501.66015625,12690.150390625,3100.85888671875,35103.140625,30313.369140625,10514.1796875,2274.07006835938
2018-05-04,2663.419921875,22469.033203125,7567.10009765625,5516.0498046875,12819.599609375,3091.03295898438,34915.37890625,29926.5,10529.3701171875,2289.46997070312
2018-05-07,2672.6298828125,22467.16015625,7566.44995117188,5531.419921875,12948.1396484375,3136.64501953125,35208.140625,29994.259765625,10604.91015625,2297.1201171875
2018-05-08,2671.919921875,22508.689453125,7565.7998046875,5521.93017578125,12912.2099609375,3161.498046875,35216.3203125,30402.810546875,10691.3798828125,2301.98999023438
2018-05-09,2697.7900390625,22408.880859375,7662.5,5534.6298828125,12943.0595703125,3159.14990234375,35319.3515625,30536.140625,10703.349609375,2307.45495605469
2018-05-10,2723.07006835938,22497.1796875,7701,5545.9501953125,13022.8701171875,3174.4130859375,35246.26953125,30809.220703125,10760.2099609375,2312.919921875
2018-05-11,2727.71997070312,22758.48046875,7724.60009765625,5541.93994140625,13001.240234375,3163.26293945312,35535.7890625,31122.060546875,10858.98046875,2345.26000976562
2018-05-14,2730.1298828125,22865.859375,7711,5540.68017578125,12977.7099609375,3174.03198242188,35556.7109375,31541.080078125,10952.3896484375,2357.6201171875
2018-05-15,2711.44995117188,22818.01953125,7723,5553.16015625,12970.0400390625,3192.11791992188,35543.94140625,31152.029296875,10874.73046875,2337.03002929688
2018-05-16,2722.4599609375,22717.23046875,7734.2001953125,5567.5400390625,12996.330078125,3169.56494140625,35387.87890625,31110.19921875,10897.5703125,2338.38989257812
2018-05-17,2720.1298828125,22838.369140625,7788,5621.919921875,13114.6103515625,3154.28295898438,35149.12109375,30942.150390625,10833.8095703125,2323.51000976562
2018-05-18,2712.96997070312,22930.359375,7778.7998046875,5614.509765625,13077.7197265625,3193.30297851562,34848.30078125,31047.91015625,10830.83984375,2326.93994140625
2018-05-21,2733.01000976562,23002.369140625,7859.2001953125,5637.509765625,13123.8198242188,3213.84008789062,34616.12890625,31234.349609375,10966.2001953125,2332.6298828125
